#Campo Campo NPCSG00
Bujumbura Bujumbura NPFS000
Bulgária Bulgária NPFSG00
Bunheiro Bunheiro NPCSG00
Buraca Buraca NPCSG00
Burcarda Burcardo NPFS000
Burcardo Burcardo NPMS000
Burcharda Burchardo NPFS000
Burchardo Burchardo NPMS000
Burga Burga NPCSG00
Burgenland Burgenland NPMSG00
Burgo Burgo NPCSG00
Burgos Burgos NPMSG00
Burgães Burgães NPCSG00
Buritama Buritama NPFS000
Buritirama Buritirama NPFS000
Buritirana Buritirana NPFS000
Burúndi Burúndi NPMSG00
Bush Bush NPMSS00
Bustelo Bustelo NPCSG00
Bustos Bustos NPCSG00
Butão Butão NPMS000
Buçaco Buçaco NPMSG00
Byron Byron NPMSS00
Báltico Báltico NPMSG00
Bárbara Bárbara NPFS000
Bárbara Bárbara NPFSS00
Bárbria Bárbrio NPFS000
Bárbrio Bárbrio NPMS000
Bárea Bárea NPFS000
Bárrio Bárrio NPCSG00
Bátea Bátea NPFS000
Bátraca Bátraco NPFS000
Bátraco Bátraco NPMS000
Bávia Bávio NPFS000
Bávio Bávio NPMS000
Bélgia Bélgio NPFS000
Bélgica Bélgica NPFSG00
Bélgio Bélgio NPMS000
Bértola Bértolo NPFS000
Bértolo Bértolo NPMS000
Bética Bética NPFSG00
Bética Bética NPMSG00
Bíblia Bíblia NPFS000
Bórgia Bórgia NPFS000
Bósfora Bósforo NPFS000
Bósforo Bósforo NPMS000
Bósnia Bósnia NPFSG00
Bósnia-Herzegovina Bósnia-Herzegovina NPFSG00
Búpala Búpalo NPFS000
Búpalo Búpalo NPMS000
CAD CAD NPMS000
CAM CAM NPMS000
CAP CAP NPFS000
CCB CCB NPMS000
CCRN CCRN NPFS000
CD CD NPMS000
CD-ROM CD-ROM NPMS000
CDS CDS NPMS000
CDU CDU NPFS000
CE CE NPMS000
CEI CEI NPFS000
CES CES NPMS000
CGD CGD NPFS000
CGTP CGTP NPFS000
CIG CIG NPFS000
CIIWA CIIWA NPFS000
CINAMIL CINAMIL NPMS000
CIP CIP NPFS000
CITES CITES NPFS000
CML CML NPFS000
CMP CMP NPFS000
CMVM CMVM NPFS000
CNE CNE NPFS000
CNN CNN NPFS000
CNPD CNPD NPFS000
COI COI NPMS000
COP COP NPMS000
CP CP NPFS000
CPLP CPLP NPFS000
CREL CREL NPFS000
CRIL CRIL NPFS000
CSCE CSCE NPFS000
CTT CTT NPMPO00
CV CV NPMS000
CVS CVS NPMS000
Ca Ca NPFS000
Caacala Caacala NPFS000
Caatiba Caatiba NPFS000
Cabaleira Cabaleiro NPFS000
Cabaleiro Cabaleiro NPMS000
Cabanelas Cabanelas NPCSG00
Cabanelas Cabanelas NPMSS00
Cabayba Cabayba NPFS000
Cabaços Cabaços NPCSG00
Cabeça Cabeça NPCSG00
Cabeçudo Cabeçudo NPCSG00
Cabeçudos Cabeçudos NPCSG00
Cabeção Cabeção NPCSG00
Caboto Caboto NPMSS00
Cabouco Cabouco NPCSG00
Cabral Cabral NPMSS00
Cabração Cabração NPCSG00
Cabreira Cabreira NPCSG00
Cabreiro Cabreiro NPCSG00
Cabreiros Cabreiros NPCSG00
Cabrela Cabrela NPCSG00
Cabreúva Cabreúva NPFS000
Cabril Cabril NPCSG00
Cabrália Cabrália NPFS000
Cabul Cabul NPMSG00
Cacaulândia Cacaulândia NPFS000
Cachimbeira Cachimbeiro NPFS000
Cachimbeiro Cachimbeiro NPMS000
Cachoeiras Cachoeiras NPCSG00
Cachoeirinha Cachoeirinha NPFS000
Cachopo Cachopo NPCSG00
Cacia Cacia NPCSG00
Cacilda Cacildo NPFS000
Cacildo Cacildo NPMS000
Cacilhas Cacilhas NPCSG00
Cacilhas Cacilhas NPMSG00
Cacém Cacém NPCSG00
Cacém Cacém NPMSG00
Cadafais Cadafais NPCSG00
Cadafaz Cadafaz NPCSG00
Cadaval Cadaval NPCSG00
Cadaval Cadaval NPMSG00
Cadima Cadima NPCSG00
Caeiro Caeiro NPMS000
Caeiro Caeiro NPMSS00
Caetano Caetano NPMS000
Caetano Caetano NPMSS00
Cafeara Cafeara NPFS000
Cafede Cafede NPCSG00
Cafelândia Cafelândia NPFS000
Caica Caico NPFS000
Caico Caico NPMS000
Caim Caim NPMS000
Caim Caim NPMSS00
Caimão Caimão NPMS000
Caio Caio NPMS000
Caio Caio NPMSS00
Caira Caira NPFS000
Caires Caires NPCSG00
Cairo Cairo NPMSG00
Caitana Caitano NPFS000
Caitano Caitano NPMS000
Caitlina Caitlina NPFS000
Caiçuara Caiçuara NPFS000
Calanta Calanta NPFS000
Calatrava Calatrava NPFS000
Calc Calc NPMN000
Calcas Calcas NPMSS00
Calcedónia Calcedónia NPFSG00
Calcedónia Calcedónia NPMSG00
Calcutá Calcutá NPMSG00
Caldazinha Caldazinha NPFS000
Calde Calde NPCSG00
Caldelas Caldelas NPCSG00
Caldelas Caldelas NPMSG00
Caledónia Caledónia NPFSG00
Caledônia Caledônia NPFS000
Calendário Calendário NPCSG00
Calfactanta Calfactanto NPFS000
Calfactanto Calfactanto NPMS000
Calhandriz Calhandriz NPCSG00
Calheiro Calheiro NPMSS00
Calheiros Calheiros NPCSG00
Calheiros Calheiros NPMSS00
Calheta Calheta NPCSG00
Calheta Calheta NPFSG00
Calheta Calheta NPMSG00
Calhetas Calhetas NPCSG00
Caliciviridae Caliciviridae NPCS000
Calidora Calidora NPFS000
Califórnia Califórnia NPFSG00
Califórnia Califórnia NPMSG00
Caliméria Calimério NPFS000
Calimério Calimério NPMS000
Calipa Calipo NPFS000
Calipo Calipo NPMS000
Calisto Calisto NPMS000
Calisto Calisto NPMSS00
Calistra Calistro NPFS000
Calistro Calistro NPMS000
Calixta Calixto NPFS000
Calixto Calixto NPMS000
Calopterygidae Calopterygidae NPCS000
Calouste Calouste NPMS000
Calpúrnia Calpúrnio NPFS000
Calpúrnio Calpúrnio NPMS000
Caludinha Caludinho NPFS000
Caludinho Caludinho NPMS000
Calvelhe Calvelhe NPCSG00
Calvelo Calvelo NPCSG00
Calvin Calvin NPMSS00
Calvino Calvino NPMS000
Calvino Calvino NPMSS00
Calvos Calvos NPCSG00
Calvão Calvão NPCSG00
Calábria Calábria NPFSG00
Calábria Calábria NPMSG00
Calígula Calígula NPMS000
Calígula Calígula NPMSS00
Calímaca Calímaco NPFS000
Calímaco Calímaco NPMS000
Camacha Camacha NPCSG00
Camacho Camacho NPMSS00
Camacupa Camacupa NPFS000
Camanducaia Camanducaia NPFS000
Camarate Camarate NPCSG00
Camarga Camargo NPFS000
Camargo Camargo NPMS000
Camarneira Camarneira NPCSG00
Camata Camata NPFS000
Cambas Cambas NPCSG00
Camberra Camberra NPFS000
Cambeses Cambeses NPCSG00
Cambira Cambira NPFS000
Cambodja Cambodja NPMS000
Camboja Camboja NPMS000
Cambra Cambra NPCSG00
Cambra Cambra NPFSG00
Cambra Cambra NPMSG00
Cambres Cambres NPCSG00
Cambridge Cambridge NPMSG00
Cambuquira Cambuquira NPFS000
Camelot Camelot NPMSG00
Camilinha Camilinha NPFS000
Camilo Camilo NPMS000
Camilo Camilo NPMSS00
Caminha Caminha NPCSG00
Camira Camiro NPFS000
Camiro Camiro NPMS000
Campanhã Campanhã NPCSG00
Campanhã Campanhã NPMSG00
Campanhó Campanhó NPCSG00
Campanário Campanário NPCSG00
Campela Campelo NPFS000
Campelo Campelo NPCSG00
Campelo Campelo NPMS000
Campelos Campelos NPCSG00
Campeã Campeã NPCSG00
Campia Campia NPCSG00
Campinho Campinho NPCSG00
Campisa Campisa NPFS000
Campolide Campolide NPCSG00
Campolide Campolide NPFSG00
Campos Campos NPCNG00
Campus Campus NPMS000
Campus Campus NPMSS00
Campânia Campânia NPFSG00
Campânia Campânia NPMSG00
Camutanga Camutanga NPFS000
Camões Camões NPMS000
Camões Camões NPMSS00
Canabarra Canabarro NPFS000
Canabarro Canabarro NPMS000
Canabrava Canabrava NPFS000
Canadelo Canadelo NPCSG00
Canadá Canadá NPMSG00
Canarana Canarana NPFS000
Canaria Canario NPFS000
Canario Canario NPMS000
Canaveses Canaveses NPCSG00
Canaveses Canaveses NPMSG00
Canaviais Canaviais NPCSG00
Canaã Canaã NPMSG00
Canciana Canciano NPFS000
Canciano Canciano NPMS000
Cancinila Cancinila NPFS000
Candal Candal NPCSG00
Candedo Candedo NPCSG00
Candelária Candelária NPCSG00
Candemil Candemil NPCSG00
Candiba Candiba NPFS000
Candiota Candiota NPFS000
Candosa Candosa NPCSG00
Candoso Candoso NPCSG00
Caneda Canedo NPFS000
Canedo Canedo NPCSG00
Canedo Canedo NPMS000
Canefora Canefora NPFS000
Canelas Canelas NPCSG00
Canelhas Canelhas NPMS000
Caneças Caneças NPCSG00
Caneças Caneças NPMSG00
Canguaretama Canguaretama NPFS000
Canha Canha NPCSG00
Canhas Canhas NPCSG00
Canhestros Canhestros NPCSG00
Canhoba Canhoba NPFS000
Canhoso Canhoso NPCSG00
Canidelo Canidelo NPCSG00
Caniçada Caniçada NPCSG00
Caniçal Caniçal NPCSG00
Caniço Caniço NPCSG00
Cannes Cannes NPMSG00
Cano Cano NPCSG00
Canon Canon NPCSO00
Canopeia Canopeia NPFS000
Cansas Cansas NPMSG00
Cantagala Cantagalo NPFS000
Cantagalo Cantagalo NPMS000
Cantanhede Cantanhede NPCSG00
Cantanhede Cantanhede NPMSG00
Cantar-Galo Cantar-Galo NPCSG00
Cantelães Cantelães NPCSG00
Cantuária Cantuária NPFSG00
Cantuária Cantuária NPMSG00
Cantábria Cantábria NPFSG00
Cantábria Cantábria NPMSG00
Cantão Cantão NPMSG00
Cantídia Cantídio NPFS000
Cantídio Cantídio NPMS000
Cantília Cantílio NPFS000
Cantílio Cantílio NPMS000
Canutama Canutama NPFS000
Canárias Canárias NPFPG00
Capadócia Capadócia NPFSG00
Capadócia Capadócia NPMSG00
Capanema Capanema NPFS000
Caparica Caparica NPCSG00
Caparica Caparica NPFSG00
Caparica Caparica NPMSG00
Caparrosa Caparrosa NPCSG00
Capela Capela NPCSG00
Capelas Capelas NPCSG00
Capelins Capelins NPCSG00
Capelo Capelo NPCSG00
Capeludos Capeludos NPCSG00
Capetinga Capetinga NPFS000
Capinha Capinha NPCSG00
Capistrana Capistrano NPFS000
Capistrano Capistrano NPMS000
Capotyra Capotyra NPFS000
Capra Capra NPFS000
Capricórnio Capricórnio NPMSG00
Caprônia Caprônia NPFS000
Caputa Caputo NPFS000
Caputira Caputira NPFS000
Caputo Caputo NPMS000
Carachi Carachi NPMSG00
Caraguatatuba Caraguatatuba NPFS000
Caramos Caramos NPCSG00
Caranaíba Caranaíba NPFS000
Carangola Carangola NPFS000
Caranguejeira Caranguejeira NPCSG00
Carapelhos Carapelhos NPCSG00
Carapeços Carapeços NPCSG00
Carapicuíba Carapicuíba NPFS000
Carapinha Carapinha NPCSG00
Carapinheira Carapinheira NPCSG00
Carapitanga Carapitanga NPFS000
Carapito Carapito NPCSG00
Caratinga Caratinga NPFS000
Caravelas Caravelas NPCSG00
Carayba Carayba NPFS000
Carazinha Carazinho NPFS000
Carazinho Carazinho NPMS000
Caraíbas Caraíbas NPFPG00
Carbonita Carbonita NPFS000
Carca Carca NPFS000
Carcavelos Carcavelos NPCSG00
Carcavelos Carcavelos NPMSG00
Cardan Cardan NPMSS00
Cardanha Cardanha NPCSG00
Cardielos Cardielos NPCSG00
Cardigos Cardigos NPCSG00
Cardosas Cardosas NPCSG00
Cardoso Cardoso NPMSS00
Caria Caria NPCSG00
Cariacica Cariacica NPFS000
Cariberta Cariberto NPFS000
Cariberto Cariberto NPMS000
Carinhanha Carinhanha NPFS000
Carira Carira NPFS000
Carissa Carissa NPFS000
Caritina Caritina NPFS000
Carl Carl NPMSS00
Carla Carla NPFS000
Carla Carla NPFSS00
Carla Carlo NPFS000
Carlinda Carlinda NPFS000
Carlita Carlito NPFS000
Carlito Carlito NPMS000
Carlo Carlo NPMS000
Carlomagna Carlomagno NPFS000
Carlomagno Carlomagno NPMS000
Carlomana Carlomano NPFS000
Carlomano Carlomano NPMS000
Carlos Carlos NPMS000
Carlos Carlos NPMSS00
Carlota Carlota NPFS000
Carlota Carlota NPFSS00
Carlota Carloto NPFS000
Carloto Carloto NPMS000
Carlão Carlão NPCSG00
Carlão Carlão NPMS000
Carmelina Carmelino NPFS000
Carmelinda Carmelindo NPFS000
Carmelindo Carmelindo NPMS000
Carmelino Carmelino NPMS000
Carmelo Carmelo NPMS000
Carmencita Carmencita NPFS000
Carmenta Carmenta NPFS000
Carminda Carminda NPFS000
Carminda Carminda NPFSS00
Carminha Carminha NPFS000
Carmita Carmita NPFS000
Carmo Carmo NPMSS00
Carmolândia Carmolândia NPFS000
Carmona Carmona NPMSS00
Carmosina Carmosina NPFS000
Carmotetraviridae Carmotetraviridae NPCS000
Carmélia Carmélia NPFS000
Carmésia Carmésia NPFS000
Carmões Carmões NPCSG00
Carnamagia Carnamagia NPFS000
Carnaxide Carnaxide NPCSG00
Carnaxide Carnaxide NPMSG00
Carnaíba Carnaíba NPFS000
Carnegie Carnegie NPMSG00
Carneiro Carneiro NPCSG00
Carniana Carniano NPFS000
Carniano Carniano NPMS000
Carnicães Carnicães NPCSG00
Carnide Carnide NPCSG00
Carnival Carnival NPCSO00
Carnivora Carnivora NPCS000
Carnota Carnota NPCSG00
Caroba Caroba NPFS000
Carol Carol NPMSS00
Carolina Carolina NPFS000
Carolina Carolina NPFSS00
Carragosa Carragosa NPCSG00
Carragosela Carragosela NPCSG00
Carralcova Carralcova NPCSG00
Carrapatas Carrapatas NPCSG00
Carrapichana Carrapichana NPCSG00
Carrazeda Carrazeda NPFSG00
Carrazeda Carrazeda NPMSG00
Carrazedo Carrazedo NPCSG00
Carregado Carregado NPCSG00
Carregal Carregal NPCSG00
Carregal Carregal NPMSG00
Carregosa Carregosa NPCSG00
Carregueira Carregueira NPCSG00
Carregueiros Carregueiros NPCSG00
Carreira Carreira NPCSG00
Carreiras Carreiras NPCSG00
Carreço Carreço NPCSG00
Carrilho Carrilho NPMSS00
Carriço Carriço NPCSG00
Carrol Carrol NPMSS00
Cartagena Cartagena NPFS000
Cartago Cartago NPMSG00
Cartaxo Cartaxo NPCSG00
Cartaxo Cartaxo NPMSG00
Cartuxa Cartuxa NPFSG00
Cartuxa Cartuxa NPMSG00
Caruana Caruana NPFS000
Carula Carula NPFS000
Carupana Carupano NPFS000
Carupano Carupano NPMS000
Carusa Caruso NPFS000
Caruso Caruso NPMS000
Carutapera Carutapera NPFS000
Carva Carva NPCSG00
Carvalhais Carvalhais NPCSG00
Carvalhal Carvalhal NPCSG00
Carvalhas Carvalhas NPCSG00
Carvalhas Carvalhas NPMSS00
Carvalheira Carvalheira NPCSG00
Carvalho Carvalho NPCSG00
Carvalhos Carvalhos NPMSG00
Carvalhosa Carvalhosa NPCSG00
Carvide Carvide NPCSG00
Carviçais Carviçais NPCSG00
Carvoeira Carvoeira NPCSG00
Carvoeiro Carvoeiro NPCSG00
Carção Carção NPCSG00
Carélia Carélia NPFSG00
Carélia Carélia NPMSG00
Caríntia Caríntia NPFSG00
Caríntia Caríntia NPMSG00
Carísia Carísio NPFS000
Carísio Carísio NPMS000
Casablanca Casablanca NPFSG00
Casablanca Casablanca NPMSG00
Casais Casais NPCSG00
Casandra Casandra NPFS000
Casanova Casanova NPMSS00
Cascais Cascais NPCSG00
Cascais Cascais NPMSG00
Cascula Casculo NPFS000
Casculo Casculo NPMS000
Casegas Casegas NPCSG00
Casifia Casifia NPFS000
Casilda Casilda NPFS000
Casimiro Casimiro NPMS000
Casimiro Casimiro NPMSS00
Cassandra Cassandro NPFS000
Cassandro Cassandro NPMS000
Cassiano Cassiano NPMS000
Cassiano Cassiano NPMSS00
Cassilda Cassildo NPFS000
Cassildo Cassildo NPMS000
Cassilândia Cassilândia NPFS000
Cassimira Cassimiro NPFS000
Cassimiro Cassimiro NPMS000
Cassinga Cassinga NPMS000
Cassiodora Cassiodoro NPFS000
Cassiodoro Cassiodoro NPMS000
Cassiopeia Cassiopeia NPFS000
Castainço Castainço NPCSG00
Castanheira Castanheira NPCSG00
Castanheiro Castanheiro NPCSG00
Castedo Castedo NPCSG00
Casteição Casteição NPCSG00
Castela Castela NPFSG00
Castela Castela NPMSG00
Casteleiro Casteleiro NPCSG00
Castelejo Castelejo NPCSG00
Castelo Castelo NPCSG00
Castelândia Castelândia NPFS000
Castelãos Castelãos NPCSG00
Castelões Castelões NPCSG00
Castilho Castilho NPMSS00
Castora Castora NPFS000
Castorina Castorino NPFS000
Castorinha Castorinho NPFS000
Castorinho Castorinho NPMS000
Castorino Castorino NPMS000
Castrelos Castrelos NPCSG00
Castro Castro NPMSS00
Casária Casário NPFS000
Casário Casário NPMS000
Casével Casével NPCSG00
Catabola Catabola NPFS000
Catalda Cataldo NPFS000
Cataldo Cataldo NPMS000
Catalunha Catalunha NPFSG00
Catalunha Catalunha NPMSG00
Catar Catar NPMSG00
Catarina Catarina NPFS000
Catarina Catarina NPFSS00
Caterpillar Caterpillar NPCSO00
Catherine Catherine NPMSS00
Cativelos Cativelos NPCSG00
Catolândia Catolândia NPFS000
Catulo Catulo NPMS000
Catunda Catunda NPFS000
Caturama Caturama NPFS000
Catânia Catânia NPFSG00
Catânia Catânia NPMSG00
Caucaia Caucaia NPFS000
Cauchy Cauchy NPMS000
Caueira Caueira NPFS000
Cavaco Cavaco NPMSS00
Cavadoude Cavadoude NPCSG00
Cavalões Cavalões NPCSG00
Caveira Caveira NPCSG00
Cavernães Cavernães NPCSG00
Cavez Cavez NPCSG00
Caxarias Caxarias NPCSG00
Caxias Caxias NPCSG00
Caxias Caxias NPMSG00
Cazaquistão Cazaquistão NPMS000
Cazaquistão Cazaquistão NPMSS00
Cazuza Cazuza NPFS000
Caçapava Caçapava NPFS000
Caçarelhos Caçarelhos NPCSG00
Caçarilhe Caçarilhe NPCSG00
Ceará Ceará NPMSG00
Ceasa Ceasa NPFS000
Cecilia Cecilia NPFS000
Cecília Cecília NPFS000
Cecília Cecília NPFSS00
Cedofeita Cedofeita NPCSG00
Cedofeita Cedofeita NPFSG00
Cedofeita Cedofeita NPMSG00
Cedovim Cedovim NPCSG00
Cedrim Cedrim NPCSG00
Cedros Cedros NPCSG00
Cedães Cedães NPCSG00
Cefira Cefira NPFS000
Ceilândia Ceilândia NPFS000
Ceilão Ceilão NPMSG00
Ceira Ceira NPCSG00
Ceivães Ceivães NPCSG00
Cela Cela NPCSG00
Celas Celas NPCSG00
Celavisa Celavisa NPCSG00
Celeirós Celeirós NPCSG00
Celeron Celeron NPMS000
Celeste Celeste NPFS000
Celeste Celeste NPFSS00
Celina Celino NPFS000
Celino Celino NPMS000
Celmira Celmiro NPFS000
Celmiro Celmiro NPMS000
Celorico Celorico NPMSG00
Celso Celso NPMS000
Celso Celso NPMSS00
Celão Celão NPMS000
Celósia Celósia NPFS000
Cencreia Cencreia NPFS000
Cendira Cendira NPFS000
Cendufe Cendufe NPCSG00
CentOS CentOS NPMS000
Centralina Centralina NPFS000
Cenáculo Cenáculo NPMS000
Cepelos Cepelos NPCSG00
Cephalochordata Cephalochordata NPCS000
Cephalopoda Cephalopoda NPCS000
Cepos Cepos NPCSG00
Cepães Cepães NPCSG00
Cepões Cepões NPCSG00
Cerberus Cerberus NPCS000
Cercal Cercal NPCSG00
Cercosa Cercosa NPCSG00
Cerdal Cerdal NPCSG00
Cerdedo Cerdedo NPCSG00
Cerdeira Cerdeira NPCSG00
Cerdida Cerdido NPFS000
Cerdido Cerdido NPMS000
Cerejais Cerejais NPCSG00
Cerejo Cerejo NPCSG00
Ceres Ceres NPMS000
Ceres Ceres NPMSG00
Cernache Cernache NPCSG00
Cernadelo Cernadelo NPCSG00
Cerqueira Cerqueira NPMSS00
Cerquilha Cerquilho NPFS000
Cerquilho Cerquilho NPMS000
Cerrita Cerrito NPFS000
Cerrito Cerrito NPMS000
Cerva Cerva NPCSG00
Cervantes Cervantes NPMSS00
Cerveira Cerveira NPFSG00
Cerveira Cerveira NPMSG00
Cervos Cervos NPCSG00
Cervães Cervães NPCSG00
Cesar Cesar NPCSG00
Cesareia Cesareia NPFSG00
Cesareia Cesareia NPMSG00
Cesaria Cesaria NPFS000
Cesca Cesca NPFS000
Cesinha Cesinha NPFS000
Cesira Cesira NPFS000
Cesário Cesário NPMS000
Cesário Cesário NPMSS00
Cetacea Cetacea NPCS000
Cete Cete NPCSG00
Cetus Cetus NPCS000
Ceuta Ceuta NPFSG00
Ceuta Ceuta NPMSG00
Cezarina Cezarina NPFS000
Chacim Chacim NPCSG00
Chade Chade NPMSG00
Chaetognatha Chaetognatha NPCS000
Chafé Chafé NPCSG00
Chainça Chainça NPCSG00
Chalassa Chalassa NPFS000
Chalita Chalita NPFS000
Chamoim Chamoim NPCSG00
Champalimaud Champalimaud NPCS000
Chamusca Chamusca NPCSG00
ChanServ ChanServ NPMS000
Chancelaria Chancelaria NPCSG00
Chanel Chanel NPFS000
Chang Chang NPMSS00
Chapa Chapa NPCSG00
Chapecozinha Chapecozinho NPFS000
Chapecozinho Chapecozinho NPMS000
Chaplin Chaplin NPMSS00
Charles Charles NPMSS00
Charlot Charlot NPMSS00
Charlotte Charlotte NPMSS00
Charmontiana Charmontiano NPFS000
Charmontiano Charmontiano NPMS000
Charneca Charneca NPCSG00
Chasqueira Chasqueira NPMS000
Chave Chave NPCSG00
Chaves Chaves NPCSG00
Chaves Chaves NPMSG00
Chaviães Chaviães NPCSG00
Chavães Chavães NPCSG00
Chavão Chavão NPCSG00
Checa Checa NPFS000
Checoslováquia Checoslováquia NPFSG00
Chelas Chelas NPFSG00
Cheleiros Cheleiros NPCSG00
Chelicerata Chelicerata NPCS000
Chen Chen NPMSS00
Cher Cher NPCNSP0
Cherburga Cherburgo NPFS000
Cherburgo Cherburgo NPMS000
Chevalier Chevalier NPMSS00
Chianca Chianca NPFS000
Chiapeta Chiapeta NPFS000
Chiapetta Chiapetta NPFS000
Chiaradia Chiaradia NPFS000
Chicago Chicago NPMSG00
Chico Chico NPMS000
Chico Chico NPMSS00
Childerica Childerico NPFS000
Childerico Childerico NPMS000
Chile Chile NPMSG00
Chimboraza Chimborazo NPFS000
Chimborazo Chimborazo NPMS000
China China NPFSG00
Chiovenda Chiovenda NPFS000
Chipre Chipre NPMSG00
Chiroptera Chiroptera NPCS000
Chitemba Chitembo NPFS000
Chitembo Chitembo NPMS000
Chiu Chiu NPMS000
Chlamydomonas Chlamydomonas NPCS000
Chojun Chojun NPMS000
Chomsky Chomsky NPMSS00
Chopin Chopin NPMSS00
Chopinzinha Chopinzinho NPFS000
Chopinzinho Chopinzinho NPMS000
Chordata Chordata NPCS000
Chorense Chorense NPCSG00
Chorente Chorente NPCSG00
Chorozinha Chorozinho NPFS000
Chorozinho Chorozinho NPMS000
Chosendo Chosendo NPCSG00
Chouto Chouto NPCSG00
Chris Chris NPMS000
Christian Christian NPMSS00
Christopher Christopher NPMSS00
Chrome Chrome NPMS000
Chupinguaia Chupinguaia NPFS000
Chuquisaca Chuquisaca NPFS000
Chutra Chutro NPFS000
Chutro Chutro NPMS000
Chã Chã NPCSG00
Chãos Chãos NPCSG00
Chãs Chãs NPCSG00
Ciborro Ciborro NPCSG00
Cibões Cibões NPCSG00
Cicca Cicco NPFS000
Cicciolina Cicciolina NPFS000
Cicco Cicco NPMS000
Cicerão Cicerão NPMS000
Cicinha Cicinho NPFS000
Cicinho Cicinho NPMS000
Cicouro Cicouro NPCSG00
Cid Cid NPMSS00
Cidadelhe Cidadelhe NPCSG00
Cidelândia Cidelândia NPFS000
Cidália Cidália NPFS000
Cidália Cidália NPFSS00
Ciladas Ciladas NPCSG00
Cilea Cilea NPFS000
Cilvandra Cilvandro NPFS000
Cilvandro Cilvandro NPMS000
Cilícia Cilícia NPFS000
Cimbres Cimbres NPCSG00
Cinara Cinara NPFS000
Cincia Cincia NPFS000
Cincinata Cincinato NPFS000
Cincinato Cincinato NPMS000
Cinderela Cinderela NPFS000
Cinderela Cinderela NPFSS00
Cinegira Cinegiro NPFS000
Cinegiro Cinegiro NPMS000
Cinfães Cinfães NPCSG00
Cinfães Cinfães NPMSG00
Cingapura Cingapura NPFS000
Cintra Cintra NPMSS00
Cipa Cipa NPFS000
Cipião Cipião NPMS000
Cipião Cipião NPMSS00
Cipotânea Cipotânea NPFS000
Cipoúna Cipoúna NPFS000
Cipriano Cipriano NPMS000
Cipriano Cipriano NPMSS00
Cira Ciro NPFS000
Cirana Cirano NPFS000
Cirano Cirano NPMS000
Circe Circe NPMSS00
Cirena Cireno NPFS000
Cireno Cireno NPMS000
Cirilo Cirilo NPMS000
Cirilo Cirilo NPMSS00
Cirina Cirino NPFS000
Cirino Cirino NPMS000
Ciro Ciro NPMS000
Cirênia Cirênio NPFS000
Cirênio Cirênio NPMS000
Ciríaca Ciríaco NPFS000
Ciríaco Ciríaco NPMS000
Cisjordânia Cisjordânia NPFS000
Cisjordânia Cisjordânia NPFSS00
Citius Citius NPMS000
Citrix Citrix NPMS000
City City NPMSG00
Citânia Citânia NPFSG00
Citânia Citânia NPMSG00
Cividade Cividade NPCSG00
Ciça Ciça NPFS000
Claire Claire NPMSS00
Claita Claito NPFS000
Claito Claito NPMS000
Clarimunda Clarimundo NPFS000
Clarimundo Clarimundo NPMS000
Clarinda Clarindo NPFS000
Clarindo Clarindo NPMS000
Clark Clark NPMSS00
Clarência Clarêncio NPFS000
Clarêncio Clarêncio NPMS000
Claude Claude NPMSS00
Claudel Claudel NPMSS00
Claudia Claudia NPFS000
Claudiana Claudiano NPFS000
Claudiano Claudiano NPMS000
Claudiceia Claudiceia NPFS000
Claudina Claudino NPFS000
Claudineia Claudineia NPFS000
Claudinha Claudinho NPFS000
Claudinho Claudinho NPMS000
Claudino Claudino NPMS000
Claudomira Claudomiro NPFS000
Claudomiro Claudomiro NPMS000
Clausewitz Clausewitz NPMS000
Cleandra Cleandro NPFS000
Cleandro Cleandro NPMS000
Cleanta Cleanto NPFS000
Cleanto Cleanto NPMS000
Clearca Clearco NPFS000
Clearco Clearco NPMS000
Cledja Cledja NPFS000
Cleia Cleia NPFS000
Cleidevânia Cleidevânio NPFS000
Cleidevânio Cleidevânio NPMS000
Cleidivalda Cleidivaldo NPFS000
Cleidivaldo Cleidivaldo NPMS000
Cleinalda Cleinaldo NPFS000
Cleinaldo Cleinaldo NPMS000
Clemenciana Clemenciano NPFS000
Clemenciano Clemenciano NPMS000
Clemente Clemente NPMS000
Clemente Clemente NPMSS00
Clementina Clementina NPFS000
Clementina Clementina NPFSS00
Clemença Clemenço NPFS000
Clemenço Clemenço NPMS000
Cleodora Cleodoro NPFS000
Cleodoro Cleodoro NPMS000
Cleomênia Cleomênia NPFS000
Cleonalda Cleonaldo NPFS000
Cleonaldo Cleonaldo NPMS000
Cleonância Cleonâncio NPFS000
Cleonâncio Cleonâncio NPMS000
Cleoptólema Cleoptólemo NPFS000
Cleoptólemo Cleoptólemo NPMS000
Cleta Cleto NPFS000
Cleto Cleto NPMS000
Cleuza Cleuza NPFS000
Clevelândia Clevelândia NPFS000
Cleóbula Cleóbulo NPFS000
Cleóbulo Cleóbulo NPMS000
Cleómaca Cleómaco NPFS000
Cleómaco Cleómaco NPMS000
Cleópatra Cleópatra NPFS000
Cleópatra Cleópatra NPFSS00
Cleômbrota Cleômbroto NPFS000
Cleômbroto Cleômbroto NPMS000
Clia Clio NPFS000
Climéria Climério NPFS000
Climério Climério NPMS000
Climômaca Climômaco NPFS000
Climômaco Climômaco NPMS000
Clinton Clinton NPMSS00
Clio Clio NPMS000
Clita Clito NPFS000
Clito Clito NPMS000
Clodoalda Clodoaldo NPFS000
Clodoaldo Clodoaldo NPMS000
Clodolfa Clodolfo NPFS000
